Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
18,1,0,1,3.165725121181961,1,1,3,0,1,0,0,2.0
17,0,0,4,0.1848317681102873,2,0,1,1,0,0,0,2.0
17,1,2,1,18.11698779998612,6,0,2,1,0,0,0,2.0
15,0,2,0,11.086451961673108,8,0,2,1,1,0,0,2.0
17,1,2,2,0.6757830189649727,19,1,0,0,0,0,0,2.0
18,1,0,0,13.782867139606754,9,0,2,1,0,0,0,2.0
18,1,0,2,10.318917570508468,5,0,2,0,1,0,0,2.0
18,1,3,2,16.868555914180984,5,0,1,1,0,0,0,2.0
16,1,0,3,12.17998222103857,5,0,3,1,1,0,0,2.0
17,0,2,1,1.7040095511932396,1,1,2,0,0,0,0,2.0
15,1,0,2,16.263642945689224,19,1,3,1,0,1,0,2.0
17,0,0,2,11.702433218542494,7,0,2,0,1,1,0,2.0
15,1,2,2,13.430236145620748,7,1,0,0,0,1,1,2.0
15,0,2,3,18.54732818923107,14,1,3,0,0,1,0,2.0
16,0,2,2,5.069875065143807,2,0,0,1,0,1,0,2.0
17,0,1,3,11.04444560347693,0,0,0,1,0,1,1,2.0
16,1,2,0,10.27266767857302,10,1,1,0,1,0,1,2.0
16,1,0,2,10.812219886494582,2,0,3,0,0,0,0,2.0
16,0,0,1,6.682860447677244,6,1,0,0,0,0,1,2.0
17,0,0,2,11.776205403124465,5,0,3,0,1,0,1,2.0
16,0,0,1,9.291655288784922,7,0,1,1,0,0,0,2.0
17,1,2,2,15.357218462517109,4,0,2,0,0,0,0,2.0
18,1,2,3,3.9337711646242624,8,1,3,0,1,0,0,2.0
18,0,0,4,8.978234451855801,3,0,2,0,1,0,0,2.0
15,0,1,2,19.136293411817554,8,1,4,0,0,0,0,2.0
18,1,3,2,18.55582958750631,10,0,3,0,1,0,0,2.0
17,0,1,0,13.552223641991883,12,0,3,1,0,0,0,2.0
18,0,1,3,9.952991090104364,5,0,2,1,0,0,0,2.0
17,0,0,2,0.9831704724285516,6,1,1,0,0,0,0,2.0
15,0,3,2,10.89062585809016,9,0,2,1,0,0,0,2.0
16,1,0,2,4.567112283576953,7,1,2,1,0,1,0,2.0
15,0,1,2,7.589227611869296,5,0,1,1,1,0,0,2.0
16,1,3,3,14.926276251381536,6,0,3,0,0,0,0,2.0
17,0,2,2,8.241872192650783,7,1,3,0,0,0,0,2.0
17,0,1,2,15.033595340628466,1,0,1,0,0,0,0,2.0
15,0,0,4,1.471267084315313,6,0,3,1,0,0,0,2.0
17,0,2,3,17.08691965565431,25,1,2,0,0,0,0,2.0
15,1,2,2,18.493022108103617,7,0,2,0,0,0,0,2.0
17,1,2,3,1.1031318120357092,1,0,2,1,0,0,0,2.0
15,0,3,1,9.423451187562836,8,0,3,1,1,0,0,2.0
15,0,0,2,8.991978120154746,10,1,3,1,0,0,0,2.0
16,0,2,1,3.423694876702505,27,0,3,1,0,0,0,2.0
15,0,0,1,12.94444566795711,12,0,3,1,0,1,1,2.0
15,1,0,0,5.791654093414542,2,0,1,1,0,0,0,2.0
16,0,3,2,5.252672247321472,2,0,1,0,0,0,0,2.0
17,0,0,1,1.591762947440849,5,0,3,0,0,0,0,2.0
15,0,0,2,2.8173720790172263,6,1,0,0,1,0,0,2.0
15,1,3,2,6.997233884449569,11,1,3,0,0,1,0,2.0
15,0,2,1,10.977729150031495,8,0,2,1,0,0,0,2.0
17,1,2,1,10.531706505814213,5,0,2,0,0,0,0,2.0
17,0,2,2,15.045929998257975,23,0,2,0,0,0,0,2.0
17,1,1,2,0.7776992006446568,19,1,0,0,0,0,0,2.0
17,1,2,2,12.049055279556388,13,0,4,0,0,1,0,2.0
15,0,0,2,7.474064507275163,4,0,1,0,0,0,0,2.0
16,0,2,2,14.910851502022389,4,0,1,0,0,0,0,2.0
15,0,0,1,7.690193799829618,4,0,2,0,0,0,0,2.0
17,1,3,2,18.62506482764736,10,0,3,0,0,0,0,2.0
16,0,2,1,7.443046532439749,24,0,2,1,0,0,0,2.0
15,0,0,0,12.999933416291897,11,0,2,1,0,1,0,2.0
15,1,2,1,18.45056272977508,6,0,2,0,0,0,0,2.0
18,0,0,0,19.490883724670933,8,0,3,0,0,0,0,2.0
15,0,0,0,6.937593381030578,4,0,1,0,0,0,0,2.0
16,0,2,2,5.23729169881185,2,0,0,0,0,0,0,2.0
17,0,0,1,8.27786847268385,25,0,1,1,0,0,0,2.0
15,0,0,1,18.54103922064231,6,0,0,0,0,0,0,2.0
17,1,0,2,16.815352909762545,8,0,1,1,0,0,0,2.0
17,0,0,1,13.285197044153213,6,0,2,0,0,0,0,2.0
17,1,2,2,15.327031226284904,3,0,1,0,0,0,0,2.0
16,1,0,2,4.446083745145353,7,1,2,0,0,1,0,2.0
16,1,0,1,14.102854801708569,8,0,2,0,0,0,0,2.0
16,0,2,2,5.191445932552242,2,0,0,0,0,0,0,2.0
17,0,0,3,11.679498422262233,9,0,2,1,0,0,0,2.0
17,0,0,1,0.9633483269583071,5,0,2,0,0,0,0,2.0
17,0,0,2,2.2630953370197937,5,1,1,0,0,0,0,2.0
15,0,0,1,3.112049396902343,8,0,2,0,1,0,0,2.0
17,0,2,2,3.7636999753340805,1,0,1,0,0,1,0,2.0
17,1,0,2,1.5107384387338725,19,1,0,0,0,0,0,2.0
18,0,0,2,1.5473504267164067,5,0,2,1,0,0,0,2.0
16,1,1,2,18.787469656315892,7,0,4,0,0,0,0,2.0
17,1,0,2,13.727583745396403,6,0,1,0,1,0,0,2.0
16,0,0,0,13.319409588794223,3,0,2,0,0,0,0,2.0
16,0,3,2,5.448929460800576,2,0,1,0,0,0,0,2.0
17,1,1,2,17.358615126873758,9,0,1,1,0,0,0,2.0
16,0,0,1,4.285562275243185,6,1,2,0,0,0,0,2.0
17,0,0,2,12.439031921984348,8,0,3,0,0,0,0,2.0
16,0,0,1,4.42860876455841,6,1,2,0,0,0,0,2.0
15,1,0,1,17.092018937179322,9,0,2,0,0,0,0,2.0
15,0,0,1,6.445955474446287,4,0,1,1,1,0,0,2.0
16,0,0,1,12.400594290551135,5,0,2,0,0,0,1,2.0
16,0,0,2,12.91677454993009,3,0,2,1,0,0,0,2.0
18,0,0,2,9.012029380184625,12,0,4,0,0,0,0,2.0
17,0,0,2,1.2749998477175817,6,1,1,0,0,0,0,2.0
15,0,0,2,3.0314867120852416,2,0,3,0,0,0,0,2.0
18,0,1,2,12.630481107147224,13,0,4,0,0,0,0,2.0
15,0,1,2,18.80984460710866,7,0,2,0,0,0,0,2.0
17,0,0,2,12.983040807985507,5,0,3,0,0,0,0,2.0
16,0,1,2,8.438581175244995,8,1,2,1,0,1,0,2.0
17,0,0,1,6.42687827809311,9,1,2,0,1,0,0,2.0
15,0,1,0,12.358333120013578,1,0,0,0,0,0,0,2.0
16,1,0,2,1.5277131955789671,6,0,3,1,0,0,0,2.0
15,0,1,0,4.340104709706359,4,0,2,0,0,0,0,2.0
15,1,0,1,16.749590911706385,7,0,2,0,0,0,0,2.0
17,0,1,1,19.22235993169345,8,0,3,0,0,0,0,2.0
16,1,0,3,12.312200057499018,5,0,2,1,1,0,0,2.0
16,1,0,2,4.340576852023908,7,1,2,0,0,1,0,2.0
17,0,0,1,1.458392527634031,2,0,1,1,0,0,0,2.0
16,0,1,0,3.690359725108026,4,0,1,0,0,0,0,2.0
18,0,0,2,14.846297519573955,2,0,2,0,0,0,0,2.0
15,0,1,1,11.950021393909672,0,0,1,0,0,0,0,2.0
17,1,1,1,17.200963272146797,5,0,2,0,0,0,0,2.0
15,0,1,1,3.1447018102178665,8,0,1,1,1,0,0,2.0
15,0,1,1,14.31941697173644,9,1,2,1,0,0,0,2.0
18,0,0,3,10.029721575174332,6,0,2,1,0,0,0,2.0
15,0,0,0,9.558834695461528,7,0,1,1,0,0,0,2.0
17,1,0,1,7.65295851448379,2,0,1,0,0,0,0,2.0
17,1,0,2,11.637625190456257,8,0,3,0,0,0,0,2.0
16,0,0,1,1.649246203759424,2,0,1,1,0,0,0,2.0
16,0,0,2,8.333029109008306,7,1,2,1,0,0,0,2.0
18,0,0,2,11.696284504930931,0,0,1,0,0,0,0,2.0
16,1,0,1,8.910046771483689,9,0,1,0,1,0,0,2.0
18,1,0,3,5.085044568550009,5,0,3,0,0,0,0,2.0
16,1,2,2,6.952275699072083,3,0,2,0,0,0,0,2.0
17,0,2,1,8.73186268759791,20,0,2,0,0,0,0,2.0
17,0,0,3,12.903482939067382,8,0,2,1,0,1,0,2.0
16,0,1,2,8.303093220100553,7,1,3,0,0,0,0,2.0
17,1,0,2,6.143912493166736,7,0,3,1,0,0,0,2.0
16,1,1,1,8.170312160888992,20,0,2,0,0,0,0,2.0
15,0,1,1,2.1504583056789577,4,0,2,1,0,0,0,2.0
17,1,0,1,6.2192076950149735,6,0,2,0,0,0,0,2.0
16,1,3,1,14.533629460910301,6,0,2,0,0,0,0,2.0
15,0,0,2,3.400602423613223,10,0,1,0,1,0,0,2.0
16,1,0,1,7.156737905646958,20,0,2,0,0,0,0,2.0
16,1,0,2,16.580265612732465,7,0,1,0,0,0,0,2.0
17,0,0,3,13.011713084221839,9,0,2,1,0,0,0,2.0
16,1,0,2,16.76054556492635,7,0,1,0,0,0,0,2.0
16,1,0,1,14.475431265504179,15,0,2,1,1,0,0,2.0
17,1,0,2,12.046862078526809,8,0,3,0,0,0,0,2.0
18,1,0,1,1.3189210681990664,2,0,1,1,0,0,0,2.0
16,0,2,2,5.188686640207101,2,0,0,0,0,0,0,2.0
16,0,1,2,11.432675296519376,0,0,0,1,0,0,1,2.0
15,1,0,1,17.857024837064163,9,0,2,1,0,0,0,2.0
17,0,0,2,11.702594084554747,7,0,1,0,0,0,0,2.0
15,0,0,3,12.22476851016063,5,0,2,0,0,0,0,2.0
18,1,0,2,9.0170349535593,12,0,3,1,0,0,0,2.0
15,0,0,1,6.77377607831911,2,0,0,0,0,0,0,2.0
15,0,0,1,15.196265857077284,16,1,3,1,0,0,0,2.0
16,0,2,2,5.180187751627485,1,0,1,0,0,0,0,2.0
16,0,1,1,17.16331105753999,1,0,0,0,0,0,0,2.0
16,1,2,2,18.615676354610947,12,1,2,0,0,0,0,2.0
17,1,0,1,2.2405683864176495,8,0,3,0,0,0,0,2.0
16,0,0,2,15.682660706459316,13,0,2,1,0,0,0,2.0
17,1,0,1,3.3575440868454134,8,0,2,0,1,0,0,2.0
18,0,0,3,5.743262499822143,7,0,3,0,0,0,0,2.0
18,0,0,0,13.4490974026219,14,0,4,1,0,0,0,2.0
17,0,0,2,2.471313746731342,5,0,1,0,0,0,0,2.0
15,0,0,0,7.2988068840219364,4,0,0,0,0,0,0,2.0
17,0,1,2,10.811203120716069,0,0,0,0,0,0,0,2.0
16,0,0,0,5.982405907389966,4,0,1,0,0,0,0,2.0
15,0,0,1,18.824047196482216,12,0,2,1,0,0,0,2.0
16,1,1,2,17.430126371621053,5,0,3,0,0,0,0,2.0
15,0,0,1,6.629107523535658,9,0,3,0,0,0,0,2.0
16,0,2,1,7.794842462226647,25,0,2,1,0,0,0,2.0
15,0,1,0,14.809674244484372,7,0,0,0,0,0,0,2.0
16,0,1,2,11.451004627474772,0,0,0,0,0,0,0,2.0
16,1,0,1,8.66123609463648,4,0,2,0,0,0,0,2.0
17,1,1,1,7.740010594988703,3,0,1,1,0,0,0,2.0
15,0,0,1,0.4862971139685024,2,0,1,1,0,0,0,2.0
18,0,1,1,12.656278380766933,13,1,4,1,0,1,0,2.0
15,0,0,1,0.8209665423993221,3,0,2,1,0,0,0,2.0
15,0,2,2,18.589676335096915,13,1,3,0,0,0,0,2.0
16,0,1,0,2.2877322246488117,8,0,1,1,1,0,0,2.0
17,0,0,0,13.522160831124868,11,0,2,1,0,0,0,2.0
16,0,2,1,7.671428210088073,25,0,2,1,0,0,0,2.0
17,0,0,1,9.129189427831543,24,0,1,1,0,0,0,2.0
17,0,0,0,15.060090901275208,13,0,4,1,0,0,0,2.0
17,0,0,0,19.151215927993135,9,0,3,0,0,0,0,2.0
17,1,2,1,8.219997240327682,23,0,2,0,0,0,0,2.0
16,1,2,1,17.399740136033635,1,0,0,0,0,0,0,2.0
15,0,2,1,12.591003987817121,0,0,1,0,0,0,0,2.0
17,1,3,2,13.580887899846573,8,0,3,0,0,0,0,2.0
17,0,0,3,17.746574294799455,8,1,1,0,0,0,1,2.0
17,1,1,1,9.98047328799681,4,0,1,0,0,1,0,2.0
17,0,0,1,12.845624260158623,14,0,4,0,0,0,0,2.0
16,1,0,1,5.695079692210308,6,1,2,0,0,1,0,2.0
15,0,0,1,17.48058640780078,9,0,2,0,1,0,0,2.0
15,0,1,1,15.547972321215372,10,0,3,0,0,0,0,2.0
15,1,0,1,8.501260630042074,5,0,2,0,0,0,0,2.0
18,0,0,2,14.88905145293951,2,0,2,0,0,0,0,2.0
17,1,0,1,2.9076088692993816,8,0,2,0,1,0,0,2.0
17,0,2,3,1.8896270306851748,2,0,1,0,0,0,0,2.0
16,1,1,0,9.94988333593846,9,0,1,0,1,0,0,2.0
15,0,0,2,2.867260541001012,2,0,3,0,0,0,0,2.0
17,1,0,1,17.487809336384316,5,0,2,0,0,0,0,2.0
18,0,1,2,11.712537590442668,7,0,1,0,0,0,0,2.0
16,0,2,2,5.086525985599774,1,0,0,0,0,0,0,2.0
15,0,0,2,7.586081408851136,5,0,0,0,0,0,0,2.0
15,0,0,0,6.480155389701139,2,0,0,0,0,0,0,2.0
18,1,2,1,11.550441518305437,9,0,3,1,0,0,0,2.0
17,1,2,1,6.724782730048837,3,0,1,0,0,0,0,2.0
17,0,0,2,1.9824362915763902,5,1,1,0,0,0,0,2.0
15,0,0,2,10.569502629197315,6,0,0,0,0,1,0,2.0
17,1,0,1,8.401142937292265,14,0,3,0,0,0,0,2.0
17,1,0,2,5.9541727904008415,7,0,1,1,0,0,0,2.0
17,0,0,2,2.554371928367881,5,0,1,0,0,0,0,2.0
17,0,0,1,1.2472093214264568,5,0,1,0,0,0,0,2.0
17,1,1,2,17.24907592170413,8,0,1,1,0,0,0,2.0
17,0,1,2,9.936308585398875,5,0,2,0,0,0,0,2.0
15,0,3,1,10.355244505528567,8,0,2,1,0,0,0,2.0
17,0,1,2,17.173024184356375,13,0,2,1,0,0,0,2.0
17,1,1,2,13.772666132017804,6,0,2,0,1,0,0,2.0
16,0,0,0,13.941258756584896,3,0,1,0,0,0,0,2.0
17,0,0,2,14.411882306266422,1,0,2,0,0,0,0,2.0
17,0,0,2,14.626108085189614,0,0,1,0,0,0,0,2.0
17,1,1,2,10.098653613603265,14,0,4,0,0,0,0,2.0
17,0,0,1,6.677267098601156,8,0,3,0,0,0,0,2.0
17,0,1,2,9.951079482938445,5,0,2,0,0,0,0,2.0
16,0,3,2,11.093853673520854,8,0,1,0,0,0,0,2.0
17,1,1,1,6.317546756526886,4,0,1,1,0,0,0,2.0
16,0,0,2,6.2526270048263,7,0,2,1,0,0,0,2.0
15,0,2,0,11.074747482739264,8,0,2,1,0,0,0,2.0
16,1,0,0,13.964346095351495,8,0,2,1,0,0,0,2.0
16,0,0,1,5.70231253161751,6,0,2,0,0,0,1,2.0
15,0,0,1,18.203195044888965,9,0,2,0,1,0,0,2.0
17,0,1,2,13.478993747938322,25,1,1,0,0,0,0,2.0
16,1,0,0,13.954930403205022,8,0,2,1,0,0,0,2.0
15,0,0,3,11.161353595294578,3,0,2,0,0,0,0,2.0
17,1,0,1,17.43057708028232,5,0,2,0,0,0,0,2.0
16,0,0,2,11.164147266787928,3,0,2,0,0,0,0,2.0
17,1,2,1,11.197106880678032,4,0,1,0,0,0,0,2.0
18,1,1,1,3.6959946677332693,7,0,2,0,1,0,0,2.0
16,0,3,2,18.755304221816363,11,1,3,0,0,0,0,2.0
15,1,0,1,16.757232903245537,7,0,2,0,0,0,0,2.0
18,1,0,2,8.710829754913899,1,0,1,0,0,0,0,2.0
17,0,1,2,9.950432764397842,5,0,2,0,0,0,0,2.0
17,0,0,2,11.545375839600624,7,0,1,0,1,1,0,2.0
16,0,0,3,12.102372361141887,4,0,2,0,0,0,0,2.0
15,0,0,2,3.367770037025799,10,0,1,0,1,0,0,2.0
17,0,0,1,1.520710835242312,2,0,1,1,0,0,0,2.0
16,0,0,2,8.972397354041444,8,0,1,0,1,0,0,2.0
18,0,1,1,12.222445504180344,9,0,3,0,0,0,0,2.0
17,0,1,2,10.943299062019896,0,0,1,0,0,0,0,2.0
16,0,0,1,11.897774901625914,5,0,2,0,0,0,1,2.0
15,0,2,2,13.6456701939661,6,0,0,0,0,0,0,2.0
17,1,0,3,10.933036414631239,8,0,3,0,0,0,0,2.0
15,0,1,1,6.2885309514659795,23,0,1,1,0,0,0,2.0
16,0,0,1,10.815535082872106,1,0,0,0,0,0,0,2.0
16,1,2,1,14.270995469889472,7,0,2,0,0,0,0,2.0
15,0,0,2,19.101807908703076,13,0,2,1,1,0,0,2.0
16,0,2,0,9.147569827788509,3,0,0,0,0,0,0,2.0
16,0,0,2,8.070208494945067,7,1,2,1,0,0,0,2.0
17,1,1,2,6.54792840524685,3,0,2,0,0,0,0,2.0
16,1,1,1,17.609301517576203,10,0,2,0,0,0,0,2.0
15,0,1,1,1.4704391137072594,8,0,2,1,0,0,1,2.0
18,0,1,2,4.291109705381803,7,0,3,0,0,0,0,2.0
17,1,2,2,15.69513392865437,4,0,1,0,0,0,0,2.0
17,1,0,2,17.330422314835666,8,0,1,1,0,0,0,2.0
15,1,2,1,3.6445865033316713,11,1,3,0,0,0,0,2.0
16,0,2,2,8.369103463887452,6,1,3,0,0,0,0,2.0
16,0,0,2,11.499061895934474,0,0,0,0,0,0,0,2.0
17,0,0,3,13.073175691982158,9,0,2,1,0,0,0,2.0
15,0,0,2,13.262049124987415,3,0,2,0,0,0,0,2.0
17,0,0,2,11.517282523253405,8,0,3,0,0,0,0,2.0
17,1,0,1,8.417241480037019,2,0,1,1,0,0,0,2.0
15,1,1,1,13.767737914059179,7,1,1,0,0,0,0,2.0
17,1,1,1,9.357886982124242,4,0,1,0,0,1,0,2.0
18,0,0,2,10.561369987391593,5,0,3,0,0,0,0,2.0
16,0,1,1,17.43445117251243,13,0,2,1,1,0,0,2.0
17,0,0,2,16.54643492617512,10,0,3,0,0,0,0,2.0
17,1,0,1,6.274772206224123,6,0,2,0,0,0,0,2.0
18,0,0,0,19.621420838670932,8,0,3,0,0,0,0,2.0
16,1,2,2,18.614257376327657,11,0,3,0,0,0,0,2.0
18,0,0,2,1.1345804087486573,5,0,2,0,1,0,0,2.0
16,0,0,2,10.826080806767685,2,0,2,0,0,0,0,2.0
15,0,0,1,14.631417391649583,12,0,3,1,0,0,0,2.0
17,0,1,0,19.49738030424672,8,0,3,0,0,0,0,2.0
16,1,1,1,17.469155198900694,10,0,2,0,0,0,0,2.0
16,0,2,2,4.640446516915833,1,0,0,0,0,1,0,2.0
17,0,0,1,4.910656304333793,8,1,2,0,1,0,0,2.0
15,1,1,2,19.5701193386538,13,0,1,0,0,0,0,3.0
15,1,2,1,13.739048827708766,15,0,4,1,1,0,0,3.0
15,1,0,1,2.764911312681142,7,1,1,0,0,0,0,3.0
17,0,1,3,2.1855889073631984,7,0,3,1,0,0,0,3.0
18,1,0,3,0.6687597112219534,8,0,2,0,0,0,1,3.0
17,0,1,1,11.695136166746094,15,0,4,0,0,1,0,3.0
17,0,0,4,7.545039714313908,18,1,4,1,0,1,0,3.0
15,0,1,0,5.8244663715655225,19,0,3,0,1,0,0,3.0
17,1,2,0,17.900677177068737,12,0,2,0,1,0,1,3.0
17,1,3,2,14.832756372352415,12,0,3,0,0,0,0,3.0
17,0,2,2,9.435126187817486,14,0,2,1,0,0,0,3.0
18,1,2,2,17.471506115194686,20,1,3,0,0,0,0,3.0
18,0,0,2,13.188464936998326,10,0,2,0,0,0,1,3.0
15,0,2,3,3.624360872272345,15,1,4,0,0,1,0,3.0
16,0,0,2,3.126628767856772,10,0,1,1,1,1,1,3.0
17,1,1,0,5.0286030437492695,11,0,3,0,1,0,1,3.0
16,0,0,1,15.497668645058976,12,0,2,0,0,1,0,3.0
17,0,0,2,7.770622960120841,15,0,3,0,1,0,0,3.0
17,1,1,2,5.036294040182634,12,0,3,0,0,0,0,3.0
17,1,0,0,2.5436237843377385,14,0,3,0,1,0,0,3.0
16,1,2,3,1.5929025806953168,4,0,1,0,0,1,1,3.0
18,0,2,4,6.024625895878164,4,0,1,0,0,0,0,3.0
17,1,0,1,3.3820780084130297,4,0,1,0,0,1,0,3.0
18,0,1,2,2.7083769963565607,5,0,2,0,0,0,1,3.0
15,0,1,3,9.518126549464014,4,1,2,1,0,0,0,3.0
15,0,0,2,6.538842005093899,8,0,3,0,1,0,0,3.0
18,1,3,2,18.981592063656336,20,1,1,0,0,1,0,3.0
17,1,0,2,14.56941891117184,14,0,4,0,0,1,0,3.0
18,1,3,3,16.086406521943452,20,0,1,0,0,1,0,3.0
17,1,0,2,15.713332038889122,11,0,3,1,0,0,0,3.0
16,0,2,1,5.783565077128863,10,0,2,0,0,0,0,3.0
16,0,0,3,5.401169322031114,11,0,2,0,0,1,0,3.0
16,0,0,1,6.267353889145564,7,0,2,0,0,0,0,3.0
15,0,1,2,14.577410189771916,4,0,1,0,0,0,0,3.0
17,1,3,2,15.234854129390316,17,1,2,1,0,0,0,3.0
16,1,1,2,3.1532205359381598,13,1,0,0,1,0,0,3.0
16,1,1,1,1.2308606826967372,11,0,2,1,0,1,0,3.0
16,1,2,2,1.5028590635517314,10,1,3,0,0,0,0,3.0
15,1,0,1,16.74438285917397,8,0,2,0,0,0,0,3.0
18,1,2,2,0.2602042685174544,15,0,3,1,1,1,0,3.0
15,0,0,3,13.38696701525592,18,0,4,0,1,1,0,3.0
17,1,0,2,0.6565099763848026,8,0,4,0,0,1,0,3.0
15,0,0,1,8.817102254050317,12,1,2,1,0,1,0,3.0
17,1,0,3,10.114845967108888,12,0,4,1,0,1,0,3.0
17,0,0,2,9.2854473864868,0,0,4,1,0,1,1,3.0
16,0,2,2,10.626615853463514,23,0,0,1,0,0,0,3.0
16,0,0,4,3.942120776473044,8,0,2,1,1,0,0,3.0
16,0,0,2,7.190862890400069,10,1,2,0,0,0,0,3.0
18,1,1,2,13.016559009786562,11,0,4,0,0,0,0,3.0
16,1,3,1,10.978650489986752,17,0,4,0,0,0,0,3.0
15,1,3,1,8.384984986379315,19,1,2,1,1,0,0,3.0
15,1,0,4,6.065620521308905,9,0,3,0,1,0,0,3.0
17,0,3,2,4.200946745841392,12,0,3,1,0,0,0,3.0
17,0,0,2,6.6538035938534,13,0,2,1,1,0,0,3.0
16,1,0,1,19.71716880821875,11,0,1,0,0,0,0,3.0
15,1,0,1,5.48023560771095,7,0,3,0,0,0,0,3.0
15,1,0,2,10.728207661600608,13,1,1,0,0,0,0,3.0
15,0,0,0,18.97409836478361,16,0,4,1,1,0,0,3.0
17,1,2,2,10.194710200078742,14,0,3,1,1,0,1,3.0
17,0,0,1,3.821037374173657,12,1,4,0,0,0,0,3.0
17,1,1,0,9.786454949502428,9,0,4,0,1,0,0,3.0
18,0,2,3,8.491452143719112,12,0,3,0,1,0,0,3.0
16,1,2,1,14.121162292760616,17,0,4,0,1,0,0,3.0
16,1,2,1,5.609264484093048,12,0,4,0,0,0,0,3.0
16,1,1,2,6.580114593244657,6,0,0,0,0,0,0,3.0
16,0,0,2,16.75682761811037,15,1,3,0,1,0,1,3.0
17,0,0,2,17.526279398310177,4,0,4,0,0,0,0,3.0
18,0,2,2,18.92757306716742,10,0,1,1,1,0,0,3.0
16,1,3,2,13.21454786218303,15,1,2,1,0,1,0,3.0
16,1,1,3,18.880825565618547,11,1,2,1,0,0,0,3.0
17,0,0,2,9.89965589424922,14,0,4,1,0,1,0,3.0
17,0,2,3,19.641547572712614,17,0,4,1,1,1,0,3.0
17,0,2,2,17.430913614162527,5,0,0,0,0,0,0,3.0
18,1,1,2,9.61883216168607,15,0,3,1,0,0,0,3.0
15,1,3,1,6.403623348568772,12,0,2,1,1,0,0,3.0
17,1,0,3,12.9972784340515,11,0,3,0,0,0,0,3.0
15,1,0,1,15.168073460684065,12,0,2,1,0,1,0,3.0
17,0,2,1,14.057328881002029,11,0,3,0,1,0,0,3.0
15,1,2,1,12.897120868594536,14,0,2,0,1,0,1,3.0
18,0,0,1,14.649092582674594,14,1,2,0,0,0,0,3.0
18,1,3,1,11.301475829602106,7,0,1,0,0,0,1,3.0
18,1,2,2,19.229993584742942,14,0,4,0,0,0,0,3.0
15,1,1,0,14.282382818498318,12,1,2,0,0,0,0,3.0
17,1,0,1,9.518844350954485,14,0,3,1,1,0,0,3.0
15,0,1,1,6.104290602577183,7,0,2,1,0,0,0,3.0
17,1,3,3,11.78663289895456,12,1,1,1,0,0,0,3.0
18,0,2,2,5.069142593460326,8,0,3,0,0,0,0,3.0
17,0,0,3,2.3854334407948685,11,1,2,0,0,0,0,3.0
17,0,0,1,11.851363655296536,11,0,1,0,0,0,0,3.0
15,1,0,1,11.468032517954075,14,1,2,0,0,0,1,3.0
18,1,0,1,11.197810636915708,9,1,2,0,0,0,0,3.0
18,1,1,1,8.255166405547868,7,0,2,0,0,0,1,3.0
16,0,0,3,13.941822765215171,20,0,2,0,0,0,0,3.0
17,0,3,2,18.39741868261085,10,0,4,0,0,0,0,3.0
16,0,0,3,7.262651805189244,22,0,3,0,0,0,0,3.0
15,0,0,0,19.092753040129367,12,0,2,1,0,0,1,3.0
16,1,0,1,3.716641111306851,5,0,2,0,0,0,0,3.0
18,0,0,3,7.854702284484551,8,0,1,0,0,0,0,3.0
17,0,1,1,5.371142812412821,8,0,1,0,0,0,0,3.0
18,0,0,1,8.178544715133441,8,1,1,1,0,0,0,3.0
17,0,1,2,19.012127431597456,12,0,1,1,1,0,0,3.0
15,1,0,2,4.214133301498125,6,0,1,1,0,0,0,3.0
16,0,1,1,1.5667643552401334,10,0,3,0,0,0,0,3.0
15,0,2,3,1.9011307366512888,7,0,2,0,0,0,0,3.0
16,1,0,0,9.3969086996735,13,0,3,1,0,0,1,3.0
15,1,2,3,19.786990280840783,17,1,3,0,0,0,0,3.0
15,0,3,2,1.8892485160217376,2,0,0,0,1,0,0,3.0
16,1,0,0,6.322097758817913,8,1,2,0,0,0,0,3.0
17,1,1,1,18.018154605339813,12,0,2,0,0,0,0,3.0
16,0,2,4,13.24743719825507,10,1,2,0,0,0,0,3.0
18,0,0,1,4.294702502431265,6,0,1,0,0,0,0,3.0
15,1,3,2,7.622937640694712,15,0,2,1,0,1,0,3.0
17,1,0,3,10.028829473958217,14,0,3,1,0,0,0,3.0
15,0,0,4,5.253866197600104,7,0,2,0,0,0,0,3.0
18,0,1,4,18.819315756855875,16,0,4,1,1,0,0,3.0
16,0,0,2,1.913802321160023,11,1,1,0,1,0,0,3.0
17,1,0,1,9.921509570010622,4,0,1,0,0,0,0,3.0
17,1,0,1,13.837278163216888,11,1,0,1,0,0,0,3.0
15,0,3,4,17.52584697047875,13,0,3,0,0,1,0,3.0
16,0,3,3,2.147222369013355,19,0,1,0,0,0,1,3.0
18,1,2,2,7.801321314952565,7,0,2,0,0,1,0,3.0
16,0,0,1,16.827135426103972,17,1,3,0,0,1,0,3.0
16,1,1,2,19.598288655647607,15,0,2,1,0,0,0,3.0
18,0,2,2,4.919994806135904,7,1,2,1,1,0,0,3.0
18,1,2,1,4.741407823483561,6,0,1,0,0,1,0,3.0
18,0,0,2,11.124727880515454,12,0,3,0,1,0,0,3.0
16,1,0,1,18.738985078173908,12,1,2,0,1,0,0,3.0
15,1,3,2,19.011879318622487,17,0,2,1,0,0,0,3.0
15,1,0,1,8.790155608951036,14,0,3,0,0,0,0,3.0
