StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1180,16,1,0,2,15.821455397021685,8,0,3,1,0,0,0,3.2486677371927914,1.0
2803,15,0,1,2,13.99370512511883,5,0,3,0,0,0,0,3.0457525221287933,1.0
2145,17,0,0,0,11.476178470743022,0,0,2,0,0,0,0,3.1870253447298547,1.0
2995,16,0,2,1,13.021416844769414,3,0,1,1,0,0,0,3.3011082951040347,1.0
3012,16,1,2,1,11.83141002881799,4,0,2,1,0,0,0,3.2485190615601875,1.0
2604,17,1,0,2,17.71038810752407,1,0,2,0,0,0,0,3.3757965551029994,1.0
2321,16,0,2,1,12.86128142627166,1,0,2,1,0,0,0,3.2688971336739,1.0
3351,17,0,0,2,19.51863495644735,6,0,2,0,0,0,0,3.0609142061422876,1.0
1460,15,0,1,3,7.412107581804271,5,0,2,0,1,0,0,3.1731927579985446,1.0
3380,17,0,1,2,18.609598412304916,20,0,2,0,0,0,0,1.3217309496122915,1.0
2152,15,0,0,2,15.631832488896881,5,0,3,0,0,0,0,3.2209229620944173,1.0
1788,16,0,1,2,2.1763431652691203,2,0,1,0,0,0,0,3.2320078973241624,1.0
3247,16,0,0,2,3.1833465805081183,13,0,2,0,0,0,0,1.846795669201978,1.0
2491,15,1,2,2,13.488429252788286,3,0,2,0,1,0,0,3.259978158285798,1.0
1543,17,0,1,0,7.945604422218229,5,1,2,0,0,0,0,3.2309080791965656,1.0
2601,17,0,2,2,18.96265947409775,3,0,2,0,0,0,0,3.315259725082363,1.0
1160,17,0,1,1,0.9869228189347665,3,0,3,1,0,0,0,3.366188556142336,1.0
2097,16,0,0,1,3.449010641617363,3,0,1,0,0,0,0,3.3274089000435487,1.0
3029,17,0,2,1,14.034431113985796,3,0,1,1,0,0,0,3.1333626453397847,1.0
3274,17,1,0,2,8.584100790669432,23,0,1,0,0,0,0,1.2033517394381754,1.0
2830,16,0,0,2,13.57637012197381,4,0,2,0,0,0,0,3.0940373096058438,1.0
3389,16,1,0,1,9.918881080163324,16,0,2,0,0,0,0,1.7808333879442648,1.0
1347,16,0,0,1,18.380889773158387,5,0,2,0,0,0,0,3.1762615406094805,1.0
3192,15,1,1,2,15.266111467748326,1,0,2,1,0,0,0,3.242163964878168,1.0
2317,16,0,2,1,15.498267181293942,0,0,3,0,0,0,0,3.313337694092173,1.0
2075,15,1,0,0,6.692762049125502,4,1,2,0,0,1,0,3.2330793093616417,1.0
3032,16,0,3,1,13.961592349630985,3,0,3,0,0,0,0,3.241065783498067,1.0
1179,17,0,1,2,13.994777363225555,7,1,3,1,0,0,0,3.295695985474976,1.0
2765,16,0,0,2,8.141700101192686,1,0,2,0,0,0,0,3.023264380797898,1.0
1552,16,0,1,1,4.955771718315633,1,0,2,0,0,0,0,3.342059798954746,1.0
2614,15,0,0,2,17.008541939350852,5,0,3,1,0,0,0,3.1834774708686924,1.0
3206,17,0,0,1,8.11228327462375,15,0,2,0,0,0,0,1.7791563459834898,1.0
3281,16,0,1,0,7.749630805692464,2,0,1,1,0,0,0,3.1974321659288947,1.0
2936,18,1,2,1,10.546331290815585,2,0,2,0,0,0,0,3.4703980428643435,1.0
3219,16,0,0,1,1.132634633022692,28,0,2,0,0,0,0,0.0480349619944064,1.0
3257,17,0,0,2,8.8251955868926,19,0,0,0,0,0,0,1.1236017860064698,1.0
2228,15,0,0,1,15.647401799873027,6,1,1,0,0,0,0,3.1439806912500243,1.0
2157,18,0,1,0,15.472361171732858,6,0,2,0,0,0,0,3.162394609773976,1.0
1775,15,1,2,1,18.786544882413644,1,0,2,0,0,1,0,3.2173097953226044,1.0
1780,16,1,0,0,15.205400910472536,2,1,2,0,0,0,0,3.347219583134318,1.0
2611,15,0,1,3,11.220654423471078,3,0,3,1,0,0,0,3.2856418934537777,1.0
1455,16,0,1,3,7.937331722586109,6,1,2,0,0,0,0,3.1906184777438344,1.0
1551,17,0,1,0,9.43165003047633,5,0,3,0,0,0,0,3.2543332809860828,1.0
1503,16,0,0,2,11.00657273353423,2,0,2,0,0,0,0,3.0415811995002606,1.0
2140,15,1,0,1,11.740571208253467,4,0,2,0,0,1,0,3.318033768124858,1.0
2613,15,0,0,2,14.743087688699662,4,0,3,1,0,0,0,3.223465951082881,1.0
3355,17,1,0,1,18.78817952875319,18,0,2,0,1,0,0,1.7345102037967415,1.0
2065,15,0,1,0,2.0237675601460774,3,0,2,0,0,0,0,3.0706098249913127,1.0
3151,18,0,1,2,13.376957027104208,1,0,3,0,0,0,1,3.3033794667541057,1.0
1926,16,0,1,2,14.769282772475346,3,1,2,1,1,0,0,3.3156923225493986,1.0
3271,16,0,0,0,11.499132871587486,11,1,1,1,0,0,0,2.3863155989987863,1.0
1160,16,0,1,2,1.4485297496845284,3,0,2,1,0,0,0,3.334884289543144,1.0
2994,16,0,2,1,12.995225093353838,3,0,1,1,0,0,0,3.3054454031716913,1.0
3032,16,1,2,2,11.143244571350543,5,0,3,1,0,0,0,3.177188219507346,1.0
2317,16,0,2,1,15.493619643447314,0,0,3,0,0,0,0,3.313192127690086,1.0
1266,15,0,0,3,11.794825310468163,4,0,3,0,0,0,0,3.180965004617755,1.0
2086,16,0,0,1,10.563756876411507,6,0,1,0,0,1,0,3.106699841458144,1.0
3199,16,0,1,1,5.882981095339942,3,0,1,0,0,0,0,3.163726828189535,1.0
3389,16,1,0,1,9.9328642528784,16,0,2,0,0,0,0,1.7814690626735015,1.0
2123,17,0,1,1,8.844221772447522,5,0,3,0,1,1,0,3.258569868118023,1.0
2076,15,1,0,0,7.09656869622775,5,1,2,0,0,1,0,3.19386481997028,1.0
3244,15,0,0,2,2.544756192591775,11,0,3,0,0,0,0,2.0494798194473365,1.0
2611,15,0,1,3,11.054843826453935,2,0,3,1,0,0,0,3.210986374257218,1.0
2596,17,1,0,1,15.67337196373711,5,0,1,0,1,0,0,3.1621772430360875,1.0
3328,15,0,2,2,13.686810142784593,13,0,2,0,0,0,0,2.1719572686888933,1.0
2266,16,0,2,1,12.281243415386133,3,0,3,1,0,0,0,3.445247124130355,1.0
2036,16,0,1,1,7.148017385737792,0,0,2,1,0,0,0,3.3687217455427025,1.0
3192,16,0,2,0,5.765058866338078,6,0,1,0,0,0,0,2.7172730139396375,1.0
2407,17,1,0,0,3.310428031321619,1,1,1,0,1,0,0,3.131767138707973,1.0
2337,16,0,0,1,12.22803352597955,3,0,3,0,0,0,0,3.320404846358508,1.0
3378,16,0,0,2,3.9971048758086267,9,0,1,0,0,0,0,1.9460564498392656,1.0
2951,17,1,2,1,11.258167146612351,3,0,2,0,0,0,0,3.43092154825274,1.0
3249,17,0,0,0,17.493751768288845,4,0,2,1,0,0,0,2.871637426318756,1.0
3334,15,0,1,1,16.345983359062252,15,0,2,0,0,0,0,2.156034963715589,1.0
3153,15,0,0,1,12.481679823089076,3,0,1,0,0,0,0,3.261909632219007,1.0
3018,16,0,3,0,17.802503600173452,1,0,1,0,0,0,0,3.3542589711119146,1.0
2367,16,0,2,1,12.97317411464047,2,0,1,0,0,0,0,3.0758056372645126,1.0
1885,15,0,0,2,14.014116474985517,0,0,2,0,0,0,0,3.249059495816173,1.0
2872,16,0,0,1,7.619141991464264,4,0,3,0,0,0,0,3.4400726284158196,1.0
3369,15,0,0,3,6.859180393315933,3,0,1,0,0,0,0,3.153501236134822,1.0
2236,15,0,0,0,10.481086174359465,3,0,2,0,1,0,0,3.2408860916083038,1.0
3026,16,0,2,0,17.99135248954211,2,0,2,0,0,0,0,3.3255011867407442,1.0
2022,15,0,1,1,11.907348561602783,1,0,2,0,0,0,0,3.472004094640422,1.0
2339,16,1,0,1,13.075602782407506,3,0,2,0,0,0,1,3.370325810851333,1.0
2141,15,1,0,1,14.273240292168431,4,0,2,0,0,0,0,3.3460414660625006,1.0
2527,16,1,0,2,16.140876300917807,1,0,2,0,0,0,0,3.330734375461224,1.0
2618,15,1,0,1,15.336345890982852,4,0,3,0,0,0,0,3.040644587191987,1.0
1418,15,0,1,2,18.564874781133803,3,0,2,0,0,0,0,3.3746937873327547,1.0
1381,18,1,2,1,3.7726449284814967,7,0,2,1,1,0,1,2.5251155338354896,2.0
2388,18,1,2,2,17.637096016413658,10,0,1,1,0,1,0,2.7081110403183013,2.0
2964,16,0,1,0,12.34708501976134,1,0,0,1,0,0,1,2.7103913101189026,2.0
2318,18,0,3,2,18.77156479172066,10,1,3,0,0,0,0,2.561964556788972,2.0
1965,17,1,1,4,2.405419262572137,6,1,1,0,0,1,0,2.8066977641918256,2.0
1046,18,0,0,2,4.894311940474019,7,0,4,0,0,1,0,2.515300272256249,2.0
3296,18,0,0,2,13.797920066267215,2,1,3,0,0,0,0,3.597766084455523,2.0
2367,17,0,0,2,16.085223087569002,13,0,3,1,0,1,0,2.578667734306398,2.0
2546,18,0,0,0,15.073322758191626,14,0,4,1,0,0,0,2.605399264020907,2.0
2273,17,0,1,2,2.349517977529858,6,1,3,1,0,0,0,2.5020091336326127,2.0
1681,18,0,0,1,8.210455687028556,1,0,2,1,0,0,1,2.898261817162794,2.0
1353,15,0,1,2,12.809665862844245,1,0,2,0,1,0,0,2.8956713046591838,2.0
1749,15,1,0,2,18.807940678910885,9,0,3,1,1,0,1,2.7721632696203784,2.0
3025,15,0,0,1,18.91259355497994,10,0,2,0,1,1,0,2.735672949043832,2.0
1980,16,0,1,1,3.625005111031039,5,0,1,1,0,0,0,2.8079741296204626,2.0
1454,16,1,0,2,15.013380285633096,9,0,2,0,0,0,1,2.572890420104166,2.0
2133,16,0,0,4,8.368989943509161,1,0,0,0,0,0,0,2.6078393525028623,2.0
1195,17,1,0,0,13.483738976592276,11,1,1,1,0,1,0,2.751145787611705,2.0
2629,17,1,0,3,13.733008467080746,6,0,2,1,1,0,0,2.8020738343659453,2.0
1850,16,1,0,1,8.121642651195419,5,0,2,0,0,0,0,2.758341831164698,2.0
2394,16,1,0,1,5.488252632713635,1,0,2,0,0,0,0,2.833576110778921,2.0
1573,15,1,2,1,6.052806812736291,7,0,4,0,0,0,0,2.522694547891483,2.0
1884,18,1,2,3,11.03657467068337,4,0,2,1,0,0,0,2.871904770418778,2.0
2118,15,0,0,2,3.787217515837256,2,0,3,0,0,0,0,2.846487468746025,2.0
2491,15,0,3,2,14.140623386457689,4,0,0,0,0,0,0,2.533432395797906,2.0
1773,15,0,0,1,18.63825465194912,6,1,1,0,0,1,0,2.8534371942017955,2.0
3314,15,0,0,0,7.2664895113802,4,0,1,0,0,0,0,2.53663378226987,2.0
1571,16,1,0,2,3.425468213324792,12,1,1,1,1,1,0,2.600264186907329,2.0
1319,17,1,2,2,17.222270401228513,11,0,3,0,0,1,0,2.81542127530912,2.0
2818,17,1,0,2,9.531358871600371,2,0,1,1,0,0,0,2.7192011567406125,2.0
2166,16,0,0,3,11.089782286423414,3,0,2,0,0,0,0,2.809311538791001,2.0
1889,18,1,0,2,19.313063495328247,7,0,0,1,1,0,0,2.5968344902614566,2.0
2197,16,0,0,2,7.937787861780792,7,1,2,1,0,0,0,2.9545340837691567,2.0
1377,18,0,1,2,13.239396789012684,14,0,4,0,1,0,0,2.5841106550638626,2.0
1440,17,1,1,1,8.968156820318658,4,0,2,1,0,1,0,2.679085718058188,2.0
2160,18,0,0,3,9.24913634130296,11,0,4,0,0,1,0,2.6053753688041805,2.0
2414,18,1,3,3,13.414944009435468,10,0,3,0,1,0,0,2.644194209070477,2.0
1188,17,1,1,3,16.99200349964916,8,0,1,1,0,0,0,2.6743510954520984,2.0
2205,15,1,0,2,10.29855017721344,7,0,2,1,0,0,0,2.6768273942833725,2.0
2938,16,1,2,0,9.22067136195624,4,0,1,1,0,0,0,2.715908932047662,2.0
1498,18,0,2,2,10.556242165912415,0,0,1,0,0,0,0,2.923969740063049,2.0
1688,15,0,3,1,12.545168012719564,0,0,1,0,0,0,0,2.829826431301572,2.0
2492,17,1,0,2,3.549636699820236,5,0,4,0,0,0,0,2.772388536783242,2.0
1335,16,1,0,2,16.738556656892474,7,0,2,0,0,0,0,2.542214348782037,2.0
2624,18,1,0,1,9.532409126210808,5,1,0,0,0,0,0,2.7577979305655766,2.0
3366,17,1,2,2,6.918990357264059,3,0,2,0,0,0,0,2.742091793566248,2.0
3082,18,1,0,1,3.381154982674115,8,1,2,0,1,0,0,2.6867167544354524,2.0
2056,15,0,2,2,9.037380893045556,1,0,0,0,0,0,0,2.672093364300088,2.0
1102,16,1,0,3,1.8911268954877647,6,0,3,1,0,1,1,2.52614214142023,2.0
2235,16,1,0,2,8.969704560052676,9,0,2,1,1,0,0,2.9994091469264443,2.0
1073,15,0,1,1,3.258053089547881,8,0,2,1,1,0,0,2.556801662833417,2.0
1758,17,0,0,2,6.744040703379055,6,0,2,0,0,0,1,2.60838689826964,2.0
3022,17,1,1,2,19.19833379284182,8,0,4,0,0,0,0,2.7170969538329475,2.0
2595,18,1,0,4,5.0944100091509785,6,1,3,0,0,0,0,2.527606693940515,2.0
2583,15,1,0,1,4.197856846099944,1,1,2,0,0,0,0,2.9240321151586275,2.0
2300,16,1,1,1,14.098222654626722,8,1,2,1,0,0,0,2.809833207494068,2.0
2689,15,0,1,2,0.2551295941486109,8,1,3,1,0,1,1,2.567031802833057,2.0
1731,17,1,0,1,2.607033594295836,9,0,3,0,1,0,0,2.573219136505813,2.0
1027,16,0,0,1,10.367992532661304,2,0,2,0,1,0,0,2.948717671911921,2.0
3390,16,1,0,2,6.8054996446806175,20,0,2,0,0,0,1,1.142332879526157,2.0
1042,17,0,0,1,14.294046327645152,7,0,2,0,0,0,0,2.625128097732231,2.0
2813,17,1,0,1,16.359695421544107,10,0,3,0,1,0,0,2.672755461068081,2.0
1237,16,1,0,2,5.082945602556288,0,0,3,0,0,1,0,2.9839199495864985,2.0
1059,17,0,0,1,6.771080548741026,9,1,3,0,1,0,0,2.61383869367367,2.0
1632,18,1,0,1,17.091373280652817,8,0,2,0,0,0,0,2.576927695452172,2.0
3085,15,0,0,2,9.07507520500707,6,1,2,0,0,1,0,2.8934002946535644,2.0
3226,15,0,2,1,5.880067771899062,23,0,2,1,1,0,0,1.0933875706255465,2.0
1905,17,1,1,1,6.275642866114575,6,1,2,0,0,1,0,2.6162916954361832,2.0
3297,15,0,1,1,17.679955537423734,8,0,0,0,1,0,0,2.275665113075239,2.0
1151,17,0,2,2,4.291296401856997,1,0,1,0,1,1,0,2.804504928911685,2.0
1007,15,0,1,1,15.601680474699297,10,0,3,0,1,0,0,2.748237414891583,2.0
3202,16,1,0,1,8.188958752546183,15,1,3,0,0,0,0,2.0607924590958486,2.0
1452,16,0,3,0,8.808691413120922,3,0,0,0,0,0,0,2.878926862568036,2.0
1156,16,0,0,3,17.232499001679567,16,1,3,1,1,0,0,2.631434065124418,2.0
2613,18,1,0,2,1.7554582824688114,5,1,2,1,0,0,0,2.539771016481107,2.0
3151,15,1,0,3,15.101364082632502,15,0,2,1,1,0,1,2.525086321570887,2.0
1347,17,1,3,2,11.206973487006469,8,0,1,0,1,1,0,2.614950353949793,2.0
1386,18,0,0,2,13.275832478828882,6,0,3,0,0,0,0,2.6576385566960075,2.0
1969,16,1,2,1,19.018827037316687,1,0,0,0,0,0,0,2.993541560404552,2.0
1567,16,0,0,2,14.71907121030356,13,1,4,1,0,0,0,2.8656747490202017,2.0
2793,17,1,0,3,11.42679056906154,8,0,4,0,0,0,1,2.5077426742068285,2.0
2902,15,0,3,0,15.265703804063184,7,0,1,0,0,0,0,2.7952105534902603,2.0
1888,16,1,2,1,3.395169964142717,12,1,4,0,1,0,0,2.5287112567899213,2.0
1828,16,1,2,2,18.451448098116,13,1,1,0,0,0,0,2.591940919144186,2.0
3010,15,0,1,1,14.417864381041952,14,1,4,1,1,0,0,2.7397016672595758,2.0
2311,17,1,0,1,1.8296591585929425,3,0,1,0,0,0,0,2.732290675858265,2.0
2995,15,0,3,4,5.418184464937424,7,0,3,0,0,0,0,2.6910442047353333,2.0
2158,15,1,1,1,8.63610201571824,6,1,2,0,0,0,1,2.917010983412451,2.0
2557,16,0,0,1,5.041397737003431,6,1,2,1,0,0,1,2.7671513375162338,2.0
1324,16,0,0,0,13.375065088996276,4,0,2,0,0,0,0,2.609623081817451,2.0
2285,17,1,0,1,19.243718189836,9,1,3,0,1,0,0,2.9995441039151167,2.0
3319,17,0,0,4,12.94140332517748,9,0,2,1,0,1,1,2.596111264562239,2.0
2462,15,0,3,2,9.14047904385251,5,1,3,0,0,0,0,2.81858182437894,2.0
1289,15,0,0,2,7.468891822908709,4,0,2,1,0,0,0,2.5537231512721896,2.0
2648,18,0,1,3,1.446967676721147,6,0,3,1,1,0,0,2.629933233823926,2.0
2915,18,1,0,3,8.659460996794126,0,0,1,1,0,0,0,2.9640587263043403,2.0
1478,18,0,0,3,16.246346654282377,3,0,2,0,0,0,1,2.868574228220813,2.0
1554,18,1,0,2,10.847731203808774,5,0,4,0,0,0,0,2.58350063639477,2.0
3076,17,1,0,2,12.670705872323405,8,0,3,1,0,1,0,2.8504352924310816,2.0
2812,15,1,3,1,18.852194203173116,3,0,0,1,0,0,0,2.7124204664131986,2.0
3248,17,1,2,1,8.033062515287606,25,1,2,1,0,1,0,1.3250390169983148,2.0
1321,18,1,0,1,1.4514959608942155,2,0,1,1,0,0,0,2.7238280604010647,2.0
1898,18,1,0,2,13.717525501729291,7,0,1,0,1,0,0,2.747706159044371,2.0
2779,18,1,0,1,6.78406862543836,8,1,3,0,0,1,0,2.902602512683793,2.0
1902,18,0,1,2,11.703895707857075,7,0,1,0,0,0,1,2.639906487707337,2.0
1139,17,1,1,2,1.3281070692099473,7,0,3,1,0,0,0,2.7387957163436,2.0
1559,18,1,2,0,1.7514912597247645,8,1,2,1,1,0,0,2.6054252316173008,2.0
1724,15,0,2,1,17.698534936899332,14,0,3,1,1,0,1,2.66889332908893,2.0
1947,15,1,1,3,2.3587734974846697,2,0,3,0,0,0,0,2.683854738684956,2.0
1243,18,1,2,1,1.7182077640564095,2,0,2,0,1,0,0,2.5868706562634283,2.0
1899,17,0,0,3,16.665425640716958,10,0,4,0,0,0,0,2.6216701040126886,2.0
1315,17,0,0,2,2.187118062189577,5,1,1,0,1,0,0,2.844039214925591,2.0
2344,15,1,0,1,16.923877323087467,9,0,2,0,1,0,0,2.626082828753646,2.0
1595,18,1,0,3,10.077775935825471,7,0,2,1,0,0,0,2.635208129638253,2.0
2170,17,1,2,2,15.059723860783702,3,0,1,0,0,0,0,2.6268192376885877,2.0
2847,18,1,2,2,9.69984569154999,11,0,3,1,0,0,1,2.5064154144606747,2.0
2533,16,1,3,2,1.3559279165622518,3,1,2,0,0,1,1,2.943750197817776,2.0
3104,16,0,1,1,1.5957824726800074,5,0,2,1,1,1,0,2.827342954327372,2.0
1750,16,0,3,2,5.213327651242034,1,1,2,0,0,0,0,2.8883859357893624,2.0
2031,17,0,2,0,2.5406715194646345,14,1,3,0,1,1,0,2.574449970243328,2.0
2691,16,0,1,2,8.359984338407031,8,1,3,1,0,1,0,2.801388938876275,2.0
1625,15,0,2,1,0.7564027310407062,8,0,3,1,0,0,1,2.7051956947945466,2.0
1337,15,0,0,1,0.4513716640475418,3,0,2,1,0,0,0,2.9858098143768106,2.0
1350,17,1,0,0,12.253686893492144,4,0,2,0,0,0,0,2.8337600718448117,2.0
1524,17,0,1,1,5.545168326983722,9,1,2,0,1,0,0,2.6216668933929705,2.0
2678,17,1,2,2,13.796421426575238,6,0,3,0,1,1,0,2.9346921024221517,2.0
2427,17,0,2,2,17.224644545207717,13,0,2,1,1,0,0,2.5552231050706653,2.0
3153,15,0,0,1,6.75421549448449,4,1,1,0,0,1,1,2.864498066852598,2.0
1043,16,1,3,2,18.754092307587356,12,1,4,0,0,0,0,2.8087548220286536,2.0
1126,18,1,0,2,8.606328560847817,14,0,4,1,0,0,0,2.590553445052984,2.0
3106,18,1,0,2,18.85825422783513,8,1,1,0,0,1,0,2.953961921722677,2.0
3116,16,1,0,2,10.976835111869477,1,0,0,0,0,0,0,2.7905751470187807,2.0
2020,15,0,0,3,6.333687120338521,8,1,2,1,0,0,0,2.686144990139594,2.0
2332,16,1,0,2,11.923653388047535,9,0,1,1,0,0,0,2.706659620286692,2.0
1859,16,0,1,1,15.887684501857128,6,1,1,0,0,1,1,2.88313626573597,2.0
1098,18,0,0,2,0.4686591073477641,5,0,2,0,1,0,0,2.5552328599380942,2.0
1435,18,1,2,1,6.263641014072703,5,1,1,1,0,0,0,2.905242112307261,2.0
2747,18,0,1,2,12.30429793193828,9,0,3,0,0,0,0,2.8415190017676264,2.0
1236,18,1,1,3,8.933774434893298,2,0,0,0,1,0,0,2.511743020605421,2.0
2651,17,0,0,2,13.005939481470152,3,0,2,1,0,0,0,2.759021764954944,2.0
1250,17,1,0,2,7.354170162550863,2,0,1,0,0,1,0,2.6491368281965504,2.0
2575,18,0,0,3,12.194163910735195,0,0,1,0,0,0,0,2.773483878750202,2.0
1095,16,1,0,1,6.414243299685878,4,0,1,1,1,0,0,2.7084723438568763,2.0
2757,15,1,2,1,3.426490889087499,4,0,2,1,0,0,0,2.883799714630056,2.0
1001,17,1,0,2,19.833722807854716,7,1,2,0,0,1,0,2.929195591667681,2.0
2701,15,0,0,1,1.8976846029514929,2,0,1,1,0,0,0,2.8914784699994827,2.0
1083,15,1,1,1,14.407464254644058,7,0,0,1,1,0,0,2.532438417587673,2.0
1771,15,1,0,3,12.49887540815664,8,1,2,1,0,0,0,2.7423611231016096,2.0
1518,16,0,0,0,11.859694955109878,15,1,4,1,0,0,0,2.6441973683601545,2.0
2634,17,0,2,3,2.4582236508449,3,0,1,0,0,1,0,2.618699894953416,2.0
1224,18,1,0,3,4.998034432737796,3,0,3,0,0,0,0,2.6216233262773407,2.0
1146,17,1,0,3,10.641736478760226,9,0,3,1,0,0,0,2.6597713195279016,2.0
2275,17,0,2,3,13.47033573634518,9,1,2,1,0,0,0,2.646556960552807,2.0
3350,18,1,0,1,9.213699469642677,25,1,1,1,0,0,0,0.9326697393710618,2.0
2707,17,1,0,2,0.6835117808217483,6,0,2,1,0,0,0,2.676389709344022,2.0
2202,16,0,1,0,4.536742046509903,4,0,2,0,0,0,0,2.7521639310365127,2.0
2809,18,1,2,1,0.2277933617710559,5,0,4,0,0,0,0,2.543009095435074,2.0
2913,16,0,2,2,4.517628258671518,5,0,4,1,0,0,0,2.876083672610056,2.0
3253,17,1,2,1,8.6479272037018,20,0,3,0,1,0,0,1.1625740735001573,2.0
2397,17,1,0,2,5.73733749965588,8,0,1,1,1,0,0,2.7012305082850903,2.0
2796,16,1,1,2,11.929491550879048,0,0,1,0,0,0,0,2.7366048752761047,2.0
2465,17,1,0,2,16.543162968552465,8,1,1,1,0,0,0,2.9268204402631444,2.0
2556,15,0,1,1,14.866658271313131,4,0,3,0,0,0,1,2.9380028297730134,2.0
2237,15,1,2,2,7.005447413386552,4,0,3,0,0,0,0,2.91813912755296,2.0
3095,17,1,0,2,6.195306282858068,7,0,3,1,0,0,0,2.670947554324345,2.0
2141,16,1,0,1,17.338820856610248,12,0,3,1,0,1,0,2.622179001774681,2.0
2433,16,0,0,1,12.805018299045525,6,0,2,0,0,0,1,2.737474165505196,2.0
3364,18,1,2,1,11.863119910542686,9,0,3,1,0,0,0,2.669979035304761,2.0
1387,17,0,0,2,2.2677419110514507,2,0,4,0,0,0,0,2.998484061883098,2.0
2385,15,0,2,0,3.410607787875506,5,0,0,0,0,0,0,2.615653764886057,2.0
1895,18,1,0,2,8.71178316025418,2,0,1,0,0,0,0,2.615900723686996,2.0
3331,18,1,0,2,1.7704463042945684,20,1,1,0,1,0,1,1.5561060712293842,2.0
1653,17,1,2,1,11.213889627513602,5,0,1,0,0,1,0,2.8459257757426046,2.0
1167,18,1,0,1,13.87726684656789,15,1,2,1,1,0,0,2.5374768278143587,2.0
1029,18,0,0,0,18.679748370252344,10,0,3,1,0,0,0,2.854803928981318,2.0
2218,16,1,3,1,14.313253041446227,7,0,2,0,1,0,0,2.6891551121146304,2.0
1795,15,0,0,3,19.653048229871384,13,0,2,1,1,0,0,2.797267479731933,2.0
2417,15,0,0,2,8.057800621000972,7,0,2,0,1,0,0,2.513692714891721,2.0
2543,18,0,0,4,17.66699402044208,8,1,2,0,1,0,1,2.8739722821184617,2.0
2942,18,0,1,0,19.719831443413188,8,0,3,0,1,0,0,2.726094628858152,2.0
3367,16,1,0,2,6.95937332310433,17,0,0,0,0,0,0,0.9842942952193188,2.0
1948,18,0,1,1,13.098822091346433,14,1,4,1,0,1,0,2.996856278708232,2.0
1735,16,1,1,1,17.613011549291556,10,1,2,1,0,0,0,2.824604892517854,2.0
3271,15,0,0,2,19.411466652547208,5,0,2,0,0,0,1,2.7996697335356093,2.0
1177,17,1,2,2,9.925902510012794,6,0,3,0,0,0,0,2.748610257448085,2.0
2967,15,0,1,1,19.23280984630608,13,0,2,1,1,0,0,2.607172929225517,2.0
2631,17,1,1,1,8.296952131210915,3,0,1,1,0,0,0,2.688349836315715,2.0
2859,17,0,0,2,9.085414487208505,8,0,1,0,1,1,0,2.7454918014149503,2.0
2953,17,0,1,3,14.19609426544744,3,0,2,1,0,0,0,2.9127221778502177,2.0
3309,17,1,0,2,17.985006139631295,9,1,1,1,0,0,1,2.6650755516566824,2.0
2688,15,0,0,3,12.312487933662531,5,0,2,0,0,1,0,2.905384065736881,2.0
1258,16,1,0,2,4.207441630596716,7,1,2,0,1,1,0,2.723471858740064,2.0
2783,18,1,2,2,12.183907827866523,13,1,4,1,0,1,0,2.993214464144568,2.0
1516,17,0,0,0,17.622102967131315,8,1,2,0,0,0,0,2.6471959858736853,2.0
1442,18,0,0,0,14.88838507626652,3,0,0,1,0,0,1,2.781287883700032,2.0
2930,17,0,3,3,5.825874944110105,2,0,2,0,0,0,0,2.637348954652655,2.0
2204,16,0,1,3,8.46877609799585,8,1,2,1,1,1,1,2.901185606881623,2.0
2782,18,0,1,1,17.02968898627988,8,0,3,0,0,0,0,2.7455540828498277,2.0
3277,18,1,1,3,2.927461331779355,21,0,2,0,0,0,0,1.021019253339771,2.0
2278,17,1,0,1,8.830945777596607,10,1,1,0,1,1,0,2.595648862597705,2.0
2313,15,0,3,0,4.631659825779988,6,1,2,0,0,1,0,2.611688472593835,2.0
1474,18,0,1,2,11.83615815326652,11,1,3,1,1,0,0,2.573034385056746,2.0
1218,15,1,0,2,10.731563800572406,6,0,0,1,0,1,0,2.591426703229313,2.0
2009,18,1,0,4,5.776199399081792,7,0,3,1,0,0,0,2.537098950572448,2.0
2309,15,0,1,1,14.411728387412747,10,1,3,1,0,0,0,2.759014343384976,2.0
2680,16,0,1,1,2.4869063488482146,9,0,1,1,1,0,1,2.5653473181422046,2.0
3023,16,1,0,2,13.570946828363212,3,0,2,0,0,0,0,2.6565407804958623,2.0
1741,17,1,3,2,13.611661858375346,8,1,3,0,0,0,0,2.840092975101314,2.0
2811,16,1,0,2,7.5208358221831295,5,0,0,0,0,0,0,2.631367841368872,2.0
3341,16,0,2,2,9.388697243080877,18,0,1,0,1,0,0,1.2889376961826329,2.0
1047,18,0,1,2,2.6313061327870924,5,0,1,1,0,0,0,2.5637654300150947,2.0
1051,17,1,2,2,17.18649902140952,5,0,3,0,0,0,0,2.935477191694632,2.0
1834,18,1,2,1,0.7942241514449444,3,1,3,1,0,0,0,2.8760550053652034,2.0
2167,15,1,0,1,3.595956269901508,2,1,0,0,0,0,0,2.6440598613135307,2.0
2907,15,0,0,2,6.615859828553113,10,0,4,1,0,0,0,2.837891417954615,2.0
3340,15,0,0,3,3.780345654929944,11,1,1,0,1,0,0,2.073033167181521,2.0
1785,16,1,1,3,17.577622918257042,6,0,4,0,0,0,0,2.9026593668557465,2.0
